year,quarter,region,city,district,prop_type,prop_type_en,prop_class,prop_class_en,deed_count,total_price,area_m2,avg_ppm2,max_ppm2,min_ppm2
2024,4,الرياض,الرياض,الغدير,شقة,apartment,سكني,residential,18,25860580.0,2843.73,8746.46802759574,9553.91,8090.85
2024,4,الرياض,الرياض,الغدير,فيلا,villa,سكني,residential,4,59400000.0,5228.7,,,
2024,4,الرياض,الرياض,الغنامية,أرض,land,تجاري,commercial,4,27487800.0,27753.08,,,
2024,4,الرياض,الرياض,الغنامية,أرض,land,سكني,residential,27,5557999.96,25063.61,546.130568420127,625.0,431.09
2024,4,الرياض,الرياض,الغنامية,فيلا,villa,سكني,residential,33,11461499.99,9606.7,1051.16535618298,1350.0,812.5
2024,4,الرياض,الرياض,الفاخرية,أرض,land,سكني,residential,3,3192400.0,1236.0,,,
2024,4,الرياض,الرياض,الفاروق,أرض,land,تجاري,commercial,13,63198974.25,27368.06,2294.15050858723,3400.0,2045.13
2024,4,الرياض,الرياض,الفاروق,أرض,land,سكني,residential,194,266520674.68,91698.2332,2410.64033385088,3900.0,2000.72
2024,4,الرياض,الرياض,الفاروق,شقة,apartment,سكني,residential,2,1039000.0,214.3,,,
2024,4,الرياض,الرياض,الفاروق,فيلا,villa,سكني,residential,6,7927600.0,1502.13,4874.30515224425,4941.2,4825.91
2024,4,الرياض,الرياض,الفرسان,أرض,land,سكني,residential,48,25555000.0,42551.67,595.430103134749,654.76,533.333333333333
2024,4,الرياض,الرياض,الفلاح,فيلا,villa,سكني,residential,1,6500000.0,850.0,,,
2024,4,الرياض,الرياض,الفوطة,أرض,land,سكني,residential,3,1962000.0,707.81,,,
2024,4,الرياض,الرياض,الفيحاء,أرض,land,تجاري,commercial,5,10455276.11,4657.0,,,
2024,4,الرياض,الرياض,الفيحاء,أرض,land,سكني,residential,5,6276839.01,2646.62,,,
2024,4,الرياض,الرياض,الفيحاء,شقة,apartment,سكني,residential,12,8454125.0,1711.78,4758.02401975143,5490.45,3556.99
2024,4,الرياض,الرياض,الفيحاء,فيلا,villa,سكني,residential,14,25477000.0,5249.08,5880.65265277238,6981.82,4453.33
2024,4,الرياض,الرياض,الفيصلية,أرض,land,سكني,residential,14,14441000.0,8000.0,1789.32754880694,2225.0,818.18
2024,4,الرياض,الرياض,القادسية,أرض,land,تجاري,commercial,11,592209859.0,696870.05,837.699432179416,2700.0,700.0
2024,4,الرياض,الرياض,القادسية,أرض,land,سكني,residential,53,86201427.27,24497.49,3448.44646166447,5449.29131691207,2687.51837676427
2024,4,الرياض,الرياض,القادسية,شقة,apartment,سكني,residential,82,70388597.0,12161.27,5636.73962291561,6428.95,4750.92
2024,4,الرياض,الرياض,القادسية,فيلا,villa,سكني,residential,60,84863438.0,16972.975,5231.29159682203,6410.26,4290.07992477668
2024,4,الرياض,الرياض,القدس,أرض,land,تجاري,commercial,2,8300000.0,1873.65,,,
2024,4,الرياض,الرياض,القدس,أرض,land,سكني,residential,1,3850000.0,600.0,,,
2024,4,الرياض,الرياض,القدس,شقة,apartment,سكني,residential,24,23711377.0,3299.64,7209.20196417423,8511.34477033758,6170.3
2024,4,الرياض,الرياض,القدس,فيلا,villa,سكني,residential,20,69729658.0,9670.59,6454.44587142102,7000.0,5800.46
2024,4,الرياض,الرياض,القيروان,أرض,land,تجاري,commercial,10,370759829.91,31492.01,11637.6221285902,12000.0,10000.0
2024,4,الرياض,الرياض,القيروان,أرض,land,سكني,residential,11,45902242.0,5801.54,8101.49478498522,9750.0,6935.09615384615
2024,4,الرياض,الرياض,القيروان,شقة,apartment,سكني,residential,19,22386276.88,2793.42,8337.58046878479,9228.79,6521.05
2024,4,الرياض,الرياض,القيروان,فيلا,villa,سكني,residential,43,171816964.0,16259.908,10376.7341050527,11250.0,8550.0
2024,4,الرياض,الرياض,المحمدية,أرض,land,سكني,residential,1,1821618.57,750.0,,,
2024,4,الرياض,الرياض,المحمدية,شقة,apartment,سكني,residential,13,18681470.0,1889.42,9497.41176183325,11837.35,8459.24
2024,4,الرياض,الرياض,المحمدية,فيلا,villa,سكني,residential,16,107312029.0,9927.57,10371.2972900788,20000.0,8888.88888888889
2024,4,الرياض,الرياض,المدينة الصناعية الجديدة,أرض,land,تجاري,commercial,6,28620485.0,23888.64,1519.1873437005,1600.21,1350.0
2024,4,الرياض,الرياض,المدينة الصناعية الجديدة,فيلا,villa,سكني,residential,5,13775200.0,8622.39,,,
2024,4,الرياض,الرياض,المربع,أرض,land,تجاري,commercial,4,73880000.0,9813.3,,,
2024,4,الرياض,الرياض,المربع,أرض,land,سكني,residential,8,21997499.11,3201.93,6318.18247447722,10520.83,3750.0
2024,4,الرياض,الرياض,المربع,شقة,apartment,سكني,residential,3,3622656.0,426.73,,,
2024,4,الرياض,الرياض,المربع,فيلا,villa,سكني,residential,1,3200000.0,834.0,,,
2024,4,الرياض,الرياض,المرجان,أرض,land,سكني,residential,204,267272616.94,110229.33,2473.95538884529,2700.0,2199.94
2024,4,الرياض,الرياض,المرجان,شقة,apartment,سكني,residential,5,2125000.0,350.89,,,
2024,4,الرياض,الرياض,المرجان,فيلا,villa,سكني,residential,8,5968000.0,1231.56,4760.83922044987,4926.11,4580.44
2024,4,الرياض,الرياض,المرسلات,أرض,land,تجاري,commercial,1,254119920.0,31764.99,,,
2024,4,الرياض,الرياض,المرسلات,أرض,land,سكني,residential,5,18393410.98,3540.0,,,
2024,4,الرياض,الرياض,المرسلات,شقة,apartment,سكني,residential,22,23838400.0,2954.63,7727.38369879275,9002.03,7129.67
2024,4,الرياض,الرياض,المرسلات,فيلا,villa,سكني,residential,8,27502000.0,3437.39,7843.6855959973,9310.30705757786,7000.0
2024,4,الرياض,الرياض,المرقب,أرض,land,تجاري,commercial,1,500000.0,72.34,,,
2024,4,الرياض,الرياض,المرقب,أرض,land,سكني,residential,22,6624813.0,2435.72,2955.28232740253,6100.04,1575.11
2024,4,الرياض,الرياض,المرقب,عمارة,building,سكني,residential,1,2100000.0,339.02,,,
2024,4,الرياض,الرياض,المروة,أرض,land,تجاري,commercial,9,20850000.0,10775.0,2126.0,2500.0,1657.14
2024,4,الرياض,الرياض,المروة,أرض,land,سكني,residential,15,14924484.37,80267.7,1821.09053490293,2410.88,1200.0
2024,4,الرياض,الرياض,المروة,شقة,apartment,سكني,residential,24,12898176.21,4040.2737,3671.31193075986,4031.33,3000.0
2024,4,الرياض,الرياض,المروة,فيلا,villa,سكني,residential,5,5930000.0,2097.0,,,
2024,4,الرياض,الرياض,المروج,أرض,land,سكني,residential,5,23950000.0,3060.0,,,
2024,4,الرياض,الرياض,المروج,شقة,apartment,سكني,residential,40,44923432.0,4641.36,9317.6029938608,10490.73,8392.08
2024,4,الرياض,الرياض,المروج,فيلا,villa,سكني,residential,4,13220000.0,1505.77,,,
2024,4,الرياض,الرياض,المشاعل,أرض,land,تجاري,commercial,15,643277796.0,1569463.11,1737.71895866657,1793.43,1694.03
2024,4,الرياض,الرياض,المشاعل,أرض,land,سكني,residential,13,79676976.0,45673.18,1672.91129782363,2300.0,1051.85
2024,4,الرياض,الرياض,المشرق,أرض,land,سكني,residential,174,137159500.0,183041.46,773.964872454167,892.857142857143,653.59477124183
2024,4,الرياض,الرياض,المصانع,أرض,land,تجاري,commercial,2,4438833.0,2405.196,,,
2024,4,الرياض,الرياض,المصانع,أرض,land,سكني,residential,10,20594666.0,11855.922,1939.75206227178,3000.0,1600.0
2024,4,الرياض,الرياض,المصفاة,أرض,land,تجاري,commercial,19,71503888.46,63759.017,1000.89676577839,1666.67,668.0
2024,4,الرياض,الرياض,المصفاة,أرض,land,سكني,residential,131,137405285.85,150667.19,1023.03370833443,1772.15,695.43
2024,4,الرياض,الرياض,المصيف,أرض,land,تجاري,commercial,6,78000000.0,5482.5,9504.68540829987,12087.91,8230.45
2024,4,الرياض,الرياض,المصيف,أرض,land,سكني,residential,6,11772229.22,2678.5,4677.85045388601,5883.33,2494.27
2024,4,الرياض,الرياض,المصيف,شقة,apartment,سكني,residential,19,23565940.38,2766.38,8376.84187339134,8719.26,7858.19
2024,4,الرياض,الرياض,المصيف,فيلا,villa,سكني,residential,11,49774900.0,5714.9,10234.6326627417,12741.67,7047.62
2024,4,الرياض,الرياض,المعذر,أرض,land,تجاري,commercial,1,26690000.0,1980.0,,,
2024,4,الرياض,الرياض,المعذر,أرض,land,سكني,residential,26,278264000.0,32931.1,8463.74018352846,11000.0,4687.5
2024,4,الرياض,الرياض,المعذر,شقة,apartment,سكني,residential,20,29578025.0,2651.55,9787.03232427742,10843.37,9183.34
2024,4,الرياض,الرياض,المعذر,فيلا,villa,سكني,residential,5,22253000.0,2181.18,,,
2024,4,الرياض,الرياض,المعيزيلة,أرض,land,تجاري,commercial,1,3832031.0,1321.39,,,
2024,4,الرياض,الرياض,المعيزيلة,أرض,land,سكني,residential,54,57078494.0,16376.19,3356.62391455065,6047.12858926342,2300.0
2024,4,الرياض,الرياض,المعيزيلة,شقة,apartment,سكني,residential,8,5220000.0,1153.69,4207.14497341296,5098.79,3075.81
2024,4,الرياض,الرياض,المعيزيلة,فيلا,villa,سكني,residential,23,27529547.0,5478.45,5067.51119190615,5435.49,4508.06622797708
2024,4,الرياض,الرياض,الملز,أرض,land,تجاري,commercial,7,47260400.0,12842.2,5779.27167891164,5915.45,5627.07
2024,4,الرياض,الرياض,الملز,أرض,land,سكني,residential,15,20167501.0,9223.3,2528.07236431691,3080.0,1836.73
2024,4,الرياض,الرياض,الملز,شقة,apartment,سكني,residential,4,3127000.0,396.98,,,
2024,4,الرياض,الرياض,الملز,فيلا,villa,سكني,residential,42,139016633.0,28581.99,4638.78899356349,8016.03,3200.0
2024,4,الرياض,الرياض,الملقا,أرض,land,تجاري,commercial,5,490941300.25,43487.55,,,
2024,4,الرياض,الرياض,الملقا,أرض,land,سكني,residential,123,693198799.32,107089.79,6938.27183798444,10000.0,6720.0
2024,4,الرياض,الرياض,الملقا,شقة,apartment,سكني,residential,238,296880526.02,31954.78,9110.8089284158,11325.21,7875.8
2024,4,الرياض,الرياض,الملقا,عمارة,building,سكني,residential,2,1900000.0,106.68,,,
2024,4,الرياض,الرياض,الملقا,فيلا,villa,سكني,residential,74,648950560.0,50856.304,12259.4175826176,17333.33,9600.0
2024,4,الرياض,الرياض,الملك سلمان,أرض,land,زراعي,agricultural,2,1325000.0,4000.0,,,
2024,4,الرياض,الرياض,الملك سلمان,أرض,land,تجاري,commercial,2,76050000.0,3900.0,,,
2024,4,الرياض,الرياض,الملك سلمان,أرض,land,سكني,residential,13,73010417.5,8976.47,6732.50955603726,8530.46,3894.33
2024,4,الرياض,الرياض,الملك سلمان,شقة,apartment,سكني,residential,2,3249000.0,305.24,,,
2024,4,الرياض,الرياض,الملك سلمان,فيلا,villa,سكني,residential,1,2200000.0,315.0,,,
2024,4,الرياض,الرياض,الملك عبدالعزيز,أرض,land,سكني,residential,6,10440435.04,2414.9,3651.53822723119,4010.17,3346.79
2024,4,الرياض,الرياض,الملك عبدالعزيز,فيلا,villa,سكني,residential,1,7100000.0,500.0,,,
2024,4,الرياض,الرياض,الملك عبدالله,أرض,land,تجاري,commercial,4,36662617.0,5616.39,,,
2024,4,الرياض,الرياض,الملك عبدالله,أرض,land,سكني,residential,34,119241547.27,18696.82,6836.00503217213,7575.76,5900.0
2024,4,الرياض,الرياض,الملك عبدالله,شقة,apartment,سكني,residential,1,860000.0,164.6,,,
2024,4,الرياض,الرياض,الملك عبدالله,فيلا,villa,سكني,residential,3,11830000.0,777.83,,,
2024,4,الرياض,الرياض,الملك فهد,أرض,land,سكني,residential,2,2941750.0,625.0,,,
2024,4,الرياض,الرياض,الملك فهد,شقة,apartment,سكني,residential,1,1200000.0,178.96,,,
2024,4,الرياض,الرياض,الملك فهد,فيلا,villa,سكني,residential,13,56787010.0,8529.39,6738.29908606523,7200.0,5010.52631578947
2024,4,الرياض,الرياض,الملك فيصل,أرض,land,تجاري,commercial,3,17900000.0,3000.0,,,
2024,4,الرياض,الرياض,الملك فيصل,أرض,land,سكني,residential,9,23245748.51,4673.41,4569.23076923077,4700.0,4400.0
2024,4,الرياض,الرياض,الملك فيصل,شقة,apartment,سكني,residential,21,16622723.77,3064.21,5577.6257031839,6276.43,4744.06
2024,4,الرياض,الرياض,الملك فيصل,فيلا,villa,سكني,residential,13,21801400.0,4361.39,4908.31261240469,5984.44,4350.0
2024,4,الرياض,الرياض,المناخ,أرض,land,تجاري,commercial,6,15221173.0,12327.43,1185.1657060332,1666.67,1100.0
2024,4,الرياض,الرياض,المناخ,أرض,land,سكني,residential,24,18325042.0,16609.881,1107.7378506079,1274.65,1100.0
2024,4,الرياض,الرياض,المنار,أرض,land,تجاري,commercial,7,37400000.0,9212.5,4245.16129032258,5000.0,4000.0
2024,4,الرياض,الرياض,المنار,أرض,land,سكني,residential,5,6843700.0,2125.0,,,
2024,4,الرياض,الرياض,المنار,شقة,apartment,سكني,residential,15,12101000.0,2017.92,6016.0259106587,7142.86,5573.45
2024,4,الرياض,الرياض,المنار,فيلا,villa,سكني,residential,10,25905903.0,5247.5,4448.57777777778,5600.0,4000.0
2024,4,الرياض,الرياض,المنصورة (خنشليلة),أرض,land,تجاري,commercial,13,42716802.0,10065.94,3593.38042339132,4086.96,3282.05
2024,4,الرياض,الرياض,المنصورة (خنشليلة),أرض,land,سكني,residential,34,47638722.93,19367.9,2176.63515803207,3000.0,1623.38
2024,4,الرياض,الرياض,المنصورة (خنشليلة),فيلا,villa,سكني,residential,7,5975000.0,2202.28,2730.35580847273,2972.34,2266.66666666667
2024,4,الرياض,الرياض,المنصورية,أرض,land,تجاري,commercial,7,50963400.0,49500.0,1158.84813753582,1270.0,1050.0
2024,4,الرياض,الرياض,المنصورية,أرض,land,سكني,residential,1,3600000.0,3200.0,,,
2024,4,الرياض,الرياض,المهدية,أرض,land,تجاري,commercial,30,110151577.0,19549.61,5210.96053590183,5823.58,4279.89
2024,4,الرياض,الرياض,المهدية,أرض,land,سكني,residential,160,289807483.68,70602.681,4161.33166350649,5343.51145038168,3085.65103085651
2024,4,الرياض,الرياض,المهدية,شقة,apartment,سكني,residential,45,33823697.0,6142.26,5489.84688177696,6138.68,5019.92
2024,4,الرياض,الرياض,المهدية,عمارة,building,سكني,residential,2,1100000.0,83.25,,,
2024,4,الرياض,الرياض,المهدية,فيلا,villa,سكني,residential,194,411080922.0,79181.66,5006.72715930182,6522.38363474652,3888.89
2024,4,الرياض,الرياض,المونسية,أرض,land,تجاري,commercial,20,407652717.0,83143.62,5347.33944584604,7203.39,4170.21
